src,dest,EdgeType,Textual_edge_type
4392,4639,Gene-PROT-Gene-PROT,protein protein interaction
4392,4640,Gene-PROT-Gene-PROT,protein protein interaction
4392,4641,Gene-PROT-Gene-PROT,protein protein interaction
4392,4642,Gene-PROT-Gene-PROT,protein protein interaction
4392,4643,Gene-PROT-Gene-PROT,protein protein interaction
4392,4644,Gene-PROT-Gene-PROT,protein protein interaction
4392,4825,Gene-PROT-Gene-PROT,protein protein interaction
4392,4833,Gene-PROT-Gene-PROT,protein protein interaction
4392,4834,Gene-PROT-Gene-PROT,protein protein interaction
4392,4966,Gene-PROT-Gene-PROT,protein protein interaction
4392,4967,Gene-PROT-Gene-PROT,protein protein interaction
4392,4968,Gene-PROT-Gene-PROT,protein protein interaction
4392,5068,Gene-PROT-Gene-PROT,protein protein interaction
4392,5443,Gene-PROT-Gene-PROT,protein protein interaction
4392,5444,Gene-PROT-Gene-PROT,protein protein interaction
4392,5445,Gene-PROT-Gene-PROT,protein protein interaction
4392,5446,Gene-PROT-Gene-PROT,protein protein interaction
4392,5447,Gene-PROT-Gene-PROT,protein protein interaction
4392,5453,Gene-PROT-Gene-PROT,protein protein interaction
4392,5457,Gene-PROT-Gene-PROT,protein protein interaction
4392,5546,Gene-PROT-Gene-PROT,protein protein interaction
4392,5547,Gene-PROT-Gene-PROT,protein protein interaction
4392,5548,Gene-PROT-Gene-PROT,protein protein interaction
4392,5560,Gene-PROT-Gene-PROT,protein protein interaction
4392,5571,Gene-PROT-Gene-PROT,protein protein interaction
4392,5601,Gene-PROT-Gene-PROT,protein protein interaction
4392,5795,Gene-PROT-Gene-PROT,protein protein interaction
4392,5796,Gene-PROT-Gene-PROT,protein protein interaction
4392,5797,Gene-PROT-Gene-PROT,protein protein interaction
4392,5798,Gene-PROT-Gene-PROT,protein protein interaction
4392,5799,Gene-PROT-Gene-PROT,protein protein interaction
4392,5800,Gene-PROT-Gene-PROT,protein protein interaction
4392,5801,Gene-PROT-Gene-PROT,protein protein interaction
4392,5802,Gene-PROT-Gene-PROT,protein protein interaction
4392,5803,Gene-PROT-Gene-PROT,protein protein interaction
4392,5804,Gene-PROT-Gene-PROT,protein protein interaction
4392,5805,Gene-PROT-Gene-PROT,protein protein interaction
4392,5806,Gene-PROT-Gene-PROT,protein protein interaction
4392,5807,Gene-PROT-Gene-PROT,protein protein interaction
4392,5808,Gene-PROT-Gene-PROT,protein protein interaction
4392,5809,Gene-PROT-Gene-PROT,protein protein interaction
4392,5810,Gene-PROT-Gene-PROT,protein protein interaction
4392,5944,Gene-PROT-Gene-PROT,protein protein interaction
4392,6064,Gene-PROT-Gene-PROT,protein protein interaction
4392,6131,Gene-PROT-Gene-PROT,protein protein interaction
4392,6132,Gene-PROT-Gene-PROT,protein protein interaction
4392,6133,Gene-PROT-Gene-PROT,protein protein interaction
4392,6134,Gene-PROT-Gene-PROT,protein protein interaction
4392,6135,Gene-PROT-Gene-PROT,protein protein interaction
4392,6136,Gene-PROT-Gene-PROT,protein protein interaction
4392,6137,Gene-PROT-Gene-PROT,protein protein interaction
4392,6250,Gene-PROT-Gene-PROT,protein protein interaction
4393,159,Gene-TRAN-Gene-PROT,transcripting protein
4393,5560,Gene-PROT-Gene-PROT,protein protein interaction
4393,5944,Gene-PROT-Gene-PROT,protein protein interaction
4394,160,Gene-TRAN-Gene-PROT,transcripting protein
4394,4385,Gene-PROT-Gene-PROT,protein protein interaction
4394,4388,Gene-PROT-Gene-PROT,protein protein interaction
4394,5560,Gene-PROT-Gene-PROT,protein protein interaction
4394,5571,Gene-PROT-Gene-PROT,protein protein interaction
4394,5944,Gene-PROT-Gene-PROT,protein protein interaction
4394,6064,Gene-PROT-Gene-PROT,protein protein interaction
4394,6131,Gene-PROT-Gene-PROT,protein protein interaction
4394,6132,Gene-PROT-Gene-PROT,protein protein interaction
4394,6133,Gene-PROT-Gene-PROT,protein protein interaction
4394,6134,Gene-PROT-Gene-PROT,protein protein interaction
4394,6135,Gene-PROT-Gene-PROT,protein protein interaction
4394,6136,Gene-PROT-Gene-PROT,protein protein interaction
4394,6137,Gene-PROT-Gene-PROT,protein protein interaction
4395,161,Gene-TRAN-Gene-PROT,transcripting protein
4395,4907,Gene-PROT-Gene-PROT,protein protein interaction
4395,4908,Gene-PROT-Gene-PROT,protein protein interaction
4395,4909,Gene-PROT-Gene-PROT,protein protein interaction
4395,4910,Gene-PROT-Gene-PROT,protein protein interaction
4396,162,Gene-TRAN-Gene-PROT,transcripting protein
4396,4504,Gene-PROT-Gene-PROT,protein protein interaction
4396,4510,Gene-PROT-Gene-PROT,protein protein interaction
4396,4710,Gene-PROT-Gene-PROT,protein protein interaction
4396,5150,Gene-PROT-Gene-PROT,protein protein interaction
4396,5155,Gene-PROT-Gene-PROT,protein protein interaction
4396,5156,Gene-PROT-Gene-PROT,protein protein interaction
4396,5188,Gene-PROT-Gene-PROT,protein protein interaction
4396,5202,Gene-PROT-Gene-PROT,protein protein interaction
4396,5560,Gene-PROT-Gene-PROT,protein protein interaction
4397,163,Gene-TRAN-Gene-PROT,transcripting protein
4397,4907,Gene-PROT-Gene-PROT,protein protein interaction
4397,4908,Gene-PROT-Gene-PROT,protein protein interaction
4397,4909,Gene-PROT-Gene-PROT,protein protein interaction
4397,4910,Gene-PROT-Gene-PROT,protein protein interaction
4398,164,Gene-TRAN-Gene-PROT,transcripting protein
4398,4970,Gene-PROT-Gene-PROT,protein protein interaction
4398,4973,Gene-PROT-Gene-PROT,protein protein interaction
4398,4974,Gene-PROT-Gene-PROT,protein protein interaction
4398,4980,Gene-PROT-Gene-PROT,protein protein interaction
4399,165,Gene-TRAN-Gene-PROT,transcripting protein
4399,4970,Gene-PROT-Gene-PROT,protein protein interaction
4399,4973,Gene-PROT-Gene-PROT,protein protein interaction
4399,4974,Gene-PROT-Gene-PROT,protein protein interaction
4399,4975,Gene-PROT-Gene-PROT,protein protein interaction
4399,4976,Gene-PROT-Gene-PROT,protein protein interaction
4399,4977,Gene-PROT-Gene-PROT,protein protein interaction
4399,4980,Gene-PROT-Gene-PROT,protein protein interaction
4399,5301,Gene-PROT-Gene-PROT,protein protein interaction
4400,166,Gene-TRAN-Gene-PROT,transcripting protein
4400,4637,Gene-PROT-Gene-PROT,protein protein interaction
4400,4638,Gene-PROT-Gene-PROT,protein protein interaction
4400,4639,Gene-PROT-Gene-PROT,protein protein interaction
4400,4640,Gene-PROT-Gene-PROT,protein protein interaction
4400,4641,Gene-PROT-Gene-PROT,protein protein interaction
4400,4642,Gene-PROT-Gene-PROT,protein protein interaction
4400,4643,Gene-PROT-Gene-PROT,protein protein interaction
4400,4650,Gene-PROT-Gene-PROT,protein protein interaction
4400,4801,Gene-PROT-Gene-PROT,protein protein interaction
4400,4826,Gene-PROT-Gene-PROT,protein protein interaction
4400,4829,Gene-PROT-Gene-PROT,protein protein interaction
4400,4830,Gene-PROT-Gene-PROT,protein protein interaction
4400,4831,Gene-PROT-Gene-PROT,protein protein interaction
4400,4884,Gene-PROT-Gene-PROT,protein protein interaction
4400,4885,Gene-PROT-Gene-PROT,protein protein interaction
4400,4886,Gene-PROT-Gene-PROT,protein protein interaction
4400,4887,Gene-PROT-Gene-PROT,protein protein interaction
4400,4896,Gene-PROT-Gene-PROT,protein protein interaction
4400,4897,Gene-PROT-Gene-PROT,protein protein interaction
4400,4899,Gene-PROT-Gene-PROT,protein protein interaction
4400,5143,Gene-PROT-Gene-PROT,protein protein interaction
4400,5220,Gene-PROT-Gene-PROT,protein protein interaction
4400,5293,Gene-PROT-Gene-PROT,protein protein interaction
4400,5297,Gene-PROT-Gene-PROT,protein protein interaction
4400,5494,Gene-PROT-Gene-PROT,protein protein interaction
4400,5566,Gene-PROT-Gene-PROT,protein protein interaction
4400,5611,Gene-PROT-Gene-PROT,protein protein interaction
4400,5612,Gene-PROT-Gene-PROT,protein protein interaction
4400,5663,Gene-PROT-Gene-PROT,protein protein interaction
4400,5664,Gene-PROT-Gene-PROT,protein protein interaction
4400,6183,Gene-PROT-Gene-PROT,protein protein interaction
4401,167,Gene-TRAN-Gene-PROT,transcripting protein
4401,4937,Gene-PROT-Gene-PROT,protein protein interaction
4401,4938,Gene-PROT-Gene-PROT,protein protein interaction
4401,4939,Gene-PROT-Gene-PROT,protein protein interaction
4401,5702,Gene-PROT-Gene-PROT,protein protein interaction
4401,5710,Gene-PROT-Gene-PROT,protein protein interaction
4402,168,Gene-TRAN-Gene-PROT,transcripting protein
4402,4937,Gene-PROT-Gene-PROT,protein protein interaction
4402,4938,Gene-PROT-Gene-PROT,protein protein interaction
4402,4939,Gene-PROT-Gene-PROT,protein protein interaction
4402,5702,Gene-PROT-Gene-PROT,protein protein interaction
4402,5710,Gene-PROT-Gene-PROT,protein protein interaction
4403,169,Gene-TRAN-Gene-PROT,transcripting protein
4403,4388,Gene-PROT-Gene-PROT,protein protein interaction
4403,4682,Gene-PROT-Gene-PROT,protein protein interaction
4403,4709,Gene-PROT-Gene-PROT,protein protein interaction
4404,170,Gene-TRAN-Gene-PROT,transcripting protein
4404,5362,Gene-PROT-Gene-PROT,protein protein interaction
4404,5560,Gene-PROT-Gene-PROT,protein protein interaction
4404,5944,Gene-PROT-Gene-PROT,protein protein interaction
4404,5960,Gene-PROT-Gene-PROT,protein protein interaction
4404,5961,Gene-PROT-Gene-PROT,protein protein interaction
4404,6173,Gene-PROT-Gene-PROT,protein protein interaction
4404,6174,Gene-PROT-Gene-PROT,protein protein interaction
4404,6175,Gene-PROT-Gene-PROT,protein protein interaction
4404,6178,Gene-PROT-Gene-PROT,protein protein interaction
4404,6179,Gene-PROT-Gene-PROT,protein protein interaction
4404,6180,Gene-PROT-Gene-PROT,protein protein interaction
4404,6181,Gene-PROT-Gene-PROT,protein protein interaction
4404,6260,Gene-PROT-Gene-PROT,protein protein interaction
4404,6261,Gene-PROT-Gene-PROT,protein protein interaction
4404,6264,Gene-PROT-Gene-PROT,protein protein interaction
4404,6338,Gene-PROT-Gene-PROT,protein protein interaction
4405,171,Gene-TRAN-Gene-PROT,transcripting protein
4405,5362,Gene-PROT-Gene-PROT,protein protein interaction
4405,5560,Gene-PROT-Gene-PROT,protein protein interaction
4405,5944,Gene-PROT-Gene-PROT,protein protein interaction
4405,5960,Gene-PROT-Gene-PROT,protein protein interaction
4405,5961,Gene-PROT-Gene-PROT,protein protein interaction
4405,6173,Gene-PROT-Gene-PROT,protein protein interaction
4405,6174,Gene-PROT-Gene-PROT,protein protein interaction
4405,6175,Gene-PROT-Gene-PROT,protein protein interaction
4405,6178,Gene-PROT-Gene-PROT,protein protein interaction
4405,6179,Gene-PROT-Gene-PROT,protein protein interaction
4405,6180,Gene-PROT-Gene-PROT,protein protein interaction
4405,6181,Gene-PROT-Gene-PROT,protein protein interaction
4405,6260,Gene-PROT-Gene-PROT,protein protein interaction
4405,6261,Gene-PROT-Gene-PROT,protein protein interaction
4405,6264,Gene-PROT-Gene-PROT,protein protein interaction
4405,6338,Gene-PROT-Gene-PROT,protein protein interaction
4406,172,Gene-TRAN-Gene-PROT,transcripting protein
4406,5362,Gene-PROT-Gene-PROT,protein protein interaction
4406,6173,Gene-PROT-Gene-PROT,protein protein interaction
4406,6174,Gene-PROT-Gene-PROT,protein protein interaction
4406,6175,Gene-PROT-Gene-PROT,protein protein interaction
4406,6178,Gene-PROT-Gene-PROT,protein protein interaction
4406,6179,Gene-PROT-Gene-PROT,protein protein interaction
4406,6180,Gene-PROT-Gene-PROT,protein protein interaction
4406,6181,Gene-PROT-Gene-PROT,protein protein interaction
4406,6333,Gene-PROT-Gene-PROT,protein protein interaction
4406,6338,Gene-PROT-Gene-PROT,protein protein interaction
4407,173,Gene-TRAN-Gene-PROT,transcripting protein
4407,4425,Gene-PROT-Gene-PROT,protein protein interaction
4407,5009,Gene-PROT-Gene-PROT,protein protein interaction
4407,5754,Gene-PROT-Gene-PROT,protein protein interaction
4407,6150,Gene-PROT-Gene-PROT,protein protein interaction
4407,6292,Gene-PROT-Gene-PROT,protein protein interaction
4407,6293,Gene-PROT-Gene-PROT,protein protein interaction
4407,6294,Gene-PROT-Gene-PROT,protein protein interaction
4408,174,Gene-TRAN-Gene-PROT,transcripting protein
4408,4254,Gene-PROT-Gene-PROT,protein protein interaction
4408,4306,Gene-PROT-Gene-PROT,protein protein interaction
4408,4415,Gene-PROT-Gene-PROT,protein protein interaction
4408,4416,Gene-PROT-Gene-PROT,protein protein interaction
4408,4417,Gene-PROT-Gene-PROT,protein protein interaction
4408,4589,Gene-PROT-Gene-PROT,protein protein interaction
4408,5010,Gene-PROT-Gene-PROT,protein protein interaction
4408,5011,Gene-PROT-Gene-PROT,protein protein interaction
4408,5542,Gene-PROT-Gene-PROT,protein protein interaction
4408,5580,Gene-PROT-Gene-PROT,protein protein interaction
4409,175,Gene-TRAN-Gene-PROT,transcripting protein
4409,4254,Gene-PROT-Gene-PROT,protein protein interaction
4409,4306,Gene-PROT-Gene-PROT,protein protein interaction
4409,4415,Gene-PROT-Gene-PROT,protein protein interaction
4409,4416,Gene-PROT-Gene-PROT,protein protein interaction
4409,4417,Gene-PROT-Gene-PROT,protein protein interaction
4409,4589,Gene-PROT-Gene-PROT,protein protein interaction
4409,5010,Gene-PROT-Gene-PROT,protein protein interaction
4409,5011,Gene-PROT-Gene-PROT,protein protein interaction
4409,5542,Gene-PROT-Gene-PROT,protein protein interaction
4409,5580,Gene-PROT-Gene-PROT,protein protein interaction
4409,6206,Gene-PROT-Gene-PROT,protein protein interaction
4410,176,Gene-TRAN-Gene-PROT,transcripting protein
4410,4306,Gene-PROT-Gene-PROT,protein protein interaction
4410,4415,Gene-PROT-Gene-PROT,protein protein interaction
4410,4416,Gene-PROT-Gene-PROT,protein protein interaction
4410,4417,Gene-PROT-Gene-PROT,protein protein interaction
4410,4589,Gene-PROT-Gene-PROT,protein protein interaction
4410,5010,Gene-PROT-Gene-PROT,protein protein interaction
4410,5011,Gene-PROT-Gene-PROT,protein protein interaction
4410,5542,Gene-PROT-Gene-PROT,protein protein interaction
4410,5580,Gene-PROT-Gene-PROT,protein protein interaction
4411,177,Gene-TRAN-Gene-PROT,transcripting protein
4411,4254,Gene-PROT-Gene-PROT,protein protein interaction
4411,4306,Gene-PROT-Gene-PROT,protein protein interaction
4411,4415,Gene-PROT-Gene-PROT,protein protein interaction
4411,4416,Gene-PROT-Gene-PROT,protein protein interaction
4411,4417,Gene-PROT-Gene-PROT,protein protein interaction
4411,4589,Gene-PROT-Gene-PROT,protein protein interaction
4411,5010,Gene-PROT-Gene-PROT,protein protein interaction
4411,5011,Gene-PROT-Gene-PROT,protein protein interaction
4411,5542,Gene-PROT-Gene-PROT,protein protein interaction
4411,5580,Gene-PROT-Gene-PROT,protein protein interaction
4412,178,Gene-TRAN-Gene-PROT,transcripting protein
4412,4306,Gene-PROT-Gene-PROT,protein protein interaction
4412,4415,Gene-PROT-Gene-PROT,protein protein interaction
4412,4416,Gene-PROT-Gene-PROT,protein protein interaction
4412,4417,Gene-PROT-Gene-PROT,protein protein interaction
4412,4589,Gene-PROT-Gene-PROT,protein protein interaction
4412,5010,Gene-PROT-Gene-PROT,protein protein interaction
4412,5011,Gene-PROT-Gene-PROT,protein protein interaction
4412,5542,Gene-PROT-Gene-PROT,protein protein interaction
4412,5580,Gene-PROT-Gene-PROT,protein protein interaction
4413,179,Gene-TRAN-Gene-PROT,transcripting protein
4413,4306,Gene-PROT-Gene-PROT,protein protein interaction
4413,4415,Gene-PROT-Gene-PROT,protein protein interaction
4413,4416,Gene-PROT-Gene-PROT,protein protein interaction
4413,4417,Gene-PROT-Gene-PROT,protein protein interaction
4413,4589,Gene-PROT-Gene-PROT,protein protein interaction
4413,5010,Gene-PROT-Gene-PROT,protein protein interaction
4413,5011,Gene-PROT-Gene-PROT,protein protein interaction
4413,5542,Gene-PROT-Gene-PROT,protein protein interaction
4413,5580,Gene-PROT-Gene-PROT,protein protein interaction
4414,180,Gene-TRAN-Gene-PROT,transcripting protein
4414,4306,Gene-PROT-Gene-PROT,protein protein interaction
4414,4415,Gene-PROT-Gene-PROT,protein protein interaction
4414,4416,Gene-PROT-Gene-PROT,protein protein interaction
4414,4417,Gene-PROT-Gene-PROT,protein protein interaction
4414,4589,Gene-PROT-Gene-PROT,protein protein interaction
4414,5010,Gene-PROT-Gene-PROT,protein protein interaction
4414,5011,Gene-PROT-Gene-PROT,protein protein interaction
4414,5542,Gene-PROT-Gene-PROT,protein protein interaction
4414,5580,Gene-PROT-Gene-PROT,protein protein interaction
4415,181,Gene-TRAN-Gene-PROT,transcripting protein
4415,4257,Gene-PROT-Gene-PROT,protein protein interaction
4415,4305,Gene-PROT-Gene-PROT,protein protein interaction
4415,4387,Gene-PROT-Gene-PROT,protein protein interaction
4415,4408,Gene-PROT-Gene-PROT,protein protein interaction
4415,4409,Gene-PROT-Gene-PROT,protein protein interaction
4415,4410,Gene-PROT-Gene-PROT,protein protein interaction
4415,4411,Gene-PROT-Gene-PROT,protein protein interaction
4415,4412,Gene-PROT-Gene-PROT,protein protein interaction
4415,4413,Gene-PROT-Gene-PROT,protein protein interaction
4415,4414,Gene-PROT-Gene-PROT,protein protein interaction
4415,4417,Gene-PROT-Gene-PROT,protein protein interaction
4415,4952,Gene-PROT-Gene-PROT,protein protein interaction
4415,4953,Gene-PROT-Gene-PROT,protein protein interaction
4415,4954,Gene-PROT-Gene-PROT,protein protein interaction
4415,5211,Gene-PROT-Gene-PROT,protein protein interaction
4415,5442,Gene-PROT-Gene-PROT,protein protein interaction
4415,5444,Gene-PROT-Gene-PROT,protein protein interaction
4415,5445,Gene-PROT-Gene-PROT,protein protein interaction
4415,5446,Gene-PROT-Gene-PROT,protein protein interaction
4415,5447,Gene-PROT-Gene-PROT,protein protein interaction
4415,5449,Gene-PROT-Gene-PROT,protein protein interaction
4415,5553,Gene-PROT-Gene-PROT,protein protein interaction
4415,5951,Gene-PROT-Gene-PROT,protein protein interaction
4415,5952,Gene-PROT-Gene-PROT,protein protein interaction
4415,6084,Gene-PROT-Gene-PROT,protein protein interaction
4415,6085,Gene-PROT-Gene-PROT,protein protein interaction
4415,6086,Gene-PROT-Gene-PROT,protein protein interaction
4415,6088,Gene-PROT-Gene-PROT,protein protein interaction
4415,6091,Gene-PROT-Gene-PROT,protein protein interaction
4416,182,Gene-TRAN-Gene-PROT,transcripting protein
4416,4257,Gene-PROT-Gene-PROT,protein protein interaction
4416,4305,Gene-PROT-Gene-PROT,protein protein interaction
4416,4387,Gene-PROT-Gene-PROT,protein protein interaction
4416,4408,Gene-PROT-Gene-PROT,protein protein interaction
4416,4409,Gene-PROT-Gene-PROT,protein protein interaction
4416,4410,Gene-PROT-Gene-PROT,protein protein interaction
4416,4411,Gene-PROT-Gene-PROT,protein protein interaction
4416,4412,Gene-PROT-Gene-PROT,protein protein interaction
4416,4413,Gene-PROT-Gene-PROT,protein protein interaction
