src,dest,EdgeType,Textual_edge_type
STIM1-TRAN,STIM1-METH,Gene-TRAN-Gene-METH,promoting transcription
STIM1-TRAN,STIM1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
STIM2-TRAN,STIM2-METH,Gene-TRAN-Gene-METH,promoting transcription
STIM2-TRAN,STIM2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
STK11-TRAN,STK11-METH,Gene-TRAN-Gene-METH,promoting transcription
STK11-TRAN,STK11-PROT,Gene-TRAN-Gene-PROT,transcripting protein
STK3-TRAN,STK3-METH,Gene-TRAN-Gene-METH,promoting transcription
STK3-TRAN,STK3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
STK4-TRAN,STK4-METH,Gene-TRAN-Gene-METH,promoting transcription
STK4-TRAN,STK4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
STMN1-TRAN,STMN1-METH,Gene-TRAN-Gene-METH,promoting transcription
STMN1-TRAN,STMN1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
STRADA-TRAN,STRADA-METH,Gene-TRAN-Gene-METH,promoting transcription
STRADA-TRAN,STRADA-PROT,Gene-TRAN-Gene-PROT,transcripting protein
STRADB-TRAN,STRADB-METH,Gene-TRAN-Gene-METH,promoting transcription
STRADB-TRAN,STRADB-PROT,Gene-TRAN-Gene-PROT,transcripting protein
SUCNR1-TRAN,SUCNR1-METH,Gene-TRAN-Gene-METH,promoting transcription
SUCNR1-TRAN,SUCNR1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
SUFU-TRAN,SUFU-METH,Gene-TRAN-Gene-METH,promoting transcription
SUFU-TRAN,SUFU-PROT,Gene-TRAN-Gene-PROT,transcripting protein
SUGT1-TRAN,SUGT1-METH,Gene-TRAN-Gene-METH,promoting transcription
SUGT1-TRAN,SUGT1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
SYK-TRAN,SYK-METH,Gene-TRAN-Gene-METH,promoting transcription
SYK-TRAN,SYK-PROT,Gene-TRAN-Gene-PROT,transcripting protein
SYNGAP1-TRAN,SYNGAP1-METH,Gene-TRAN-Gene-METH,promoting transcription
SYNGAP1-TRAN,SYNGAP1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TAB1-TRAN,TAB1-METH,Gene-TRAN-Gene-METH,promoting transcription
TAB1-TRAN,TAB1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TAB2-TRAN,TAB2-METH,Gene-TRAN-Gene-METH,promoting transcription
TAB2-TRAN,TAB2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TAB3-TRAN,TAB3-METH,Gene-TRAN-Gene-METH,promoting transcription
TAB3-TRAN,TAB3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TACR1-TRAN,TACR1-METH,Gene-TRAN-Gene-METH,promoting transcription
TACR1-TRAN,TACR1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TACR2-TRAN,TACR2-METH,Gene-TRAN-Gene-METH,promoting transcription
TACR2-TRAN,TACR2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TACR3-TRAN,TACR3-METH,Gene-TRAN-Gene-METH,promoting transcription
TACR3-TRAN,TACR3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TANK-TRAN,TANK-METH,Gene-TRAN-Gene-METH,promoting transcription
TANK-TRAN,TANK-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TAOK1-TRAN,TAOK1-METH,Gene-TRAN-Gene-METH,promoting transcription
TAOK1-TRAN,TAOK1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TAOK2-TRAN,TAOK2-METH,Gene-TRAN-Gene-METH,promoting transcription
TAOK2-TRAN,TAOK2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TAOK3-TRAN,TAOK3-METH,Gene-TRAN-Gene-METH,promoting transcription
TAOK3-TRAN,TAOK3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBC1D1-TRAN,TBC1D1-METH,Gene-TRAN-Gene-METH,promoting transcription
TBC1D1-TRAN,TBC1D1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBC1D4-TRAN,TBC1D4-METH,Gene-TRAN-Gene-METH,promoting transcription
TBC1D4-TRAN,TBC1D4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBC1D7-TRAN,TBC1D7-METH,Gene-TRAN-Gene-METH,promoting transcription
TBC1D7-TRAN,TBC1D7-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBK1-TRAN,TBK1-METH,Gene-TRAN-Gene-METH,promoting transcription
TBK1-TRAN,TBK1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBKBP1-TRAN,TBKBP1-METH,Gene-TRAN-Gene-METH,promoting transcription
TBKBP1-TRAN,TBKBP1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBL1X-TRAN,TBL1X-METH,Gene-TRAN-Gene-METH,promoting transcription
TBL1X-TRAN,TBL1X-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBL1XR1-TRAN,TBL1XR1-METH,Gene-TRAN-Gene-METH,promoting transcription
TBL1XR1-TRAN,TBL1XR1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBL1Y-TRAN,TBL1Y-METH,Gene-TRAN-Gene-METH,promoting transcription
TBL1Y-TRAN,TBL1Y-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBX3-TRAN,TBX3-METH,Gene-TRAN-Gene-METH,promoting transcription
TBX3-TRAN,TBX3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TBXA2R-TRAN,TBXA2R-METH,Gene-TRAN-Gene-METH,promoting transcription
TBXA2R-TRAN,TBXA2R-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TCF3-TRAN,TCF3-METH,Gene-TRAN-Gene-METH,promoting transcription
TCF3-TRAN,TCF3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TCF7-TRAN,TCF7-METH,Gene-TRAN-Gene-METH,promoting transcription
TCF7-TRAN,TCF7-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TCF7L1-TRAN,TCF7L1-METH,Gene-TRAN-Gene-METH,promoting transcription
TCF7L1-TRAN,TCF7L1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TCF7L2-TRAN,TCF7L2-METH,Gene-TRAN-Gene-METH,promoting transcription
TCF7L2-TRAN,TCF7L2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TCL1A-TRAN,TCL1A-METH,Gene-TRAN-Gene-METH,promoting transcription
TCL1A-TRAN,TCL1A-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TCL1B-TRAN,TCL1B-METH,Gene-TRAN-Gene-METH,promoting transcription
TCL1B-TRAN,TCL1B-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TEAD1-TRAN,TEAD1-METH,Gene-TRAN-Gene-METH,promoting transcription
TEAD1-TRAN,TEAD1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TEAD2-TRAN,TEAD2-METH,Gene-TRAN-Gene-METH,promoting transcription
TEAD2-TRAN,TEAD2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TEAD3-TRAN,TEAD3-METH,Gene-TRAN-Gene-METH,promoting transcription
TEAD3-TRAN,TEAD3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TEAD4-TRAN,TEAD4-METH,Gene-TRAN-Gene-METH,promoting transcription
TEAD4-TRAN,TEAD4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TEC-TRAN,TEC-METH,Gene-TRAN-Gene-METH,promoting transcription
TEC-TRAN,TEC-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TEK-TRAN,TEK-METH,Gene-TRAN-Gene-METH,promoting transcription
TEK-TRAN,TEK-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TELO2-TRAN,TELO2-METH,Gene-TRAN-Gene-METH,promoting transcription
TELO2-TRAN,TELO2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TF-TRAN,TF-METH,Gene-TRAN-Gene-METH,promoting transcription
TF-TRAN,TF-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TFAM-TRAN,TFAM-METH,Gene-TRAN-Gene-METH,promoting transcription
TFAM-TRAN,TFAM-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TFDP1-TRAN,TFDP1-METH,Gene-TRAN-Gene-METH,promoting transcription
TFDP1-TRAN,TFDP1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TFF1-TRAN,TFF1-METH,Gene-TRAN-Gene-METH,promoting transcription
TFF1-TRAN,TFF1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TFRC-TRAN,TFRC-METH,Gene-TRAN-Gene-METH,promoting transcription
TFRC-TRAN,TFRC-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGFA-TRAN,TGFA-METH,Gene-TRAN-Gene-METH,promoting transcription
TGFA-TRAN,TGFA-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGFB1-TRAN,TGFB1-METH,Gene-TRAN-Gene-METH,promoting transcription
TGFB1-TRAN,TGFB1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGFB2-TRAN,TGFB2-METH,Gene-TRAN-Gene-METH,promoting transcription
TGFB2-TRAN,TGFB2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGFB3-TRAN,TGFB3-METH,Gene-TRAN-Gene-METH,promoting transcription
TGFB3-TRAN,TGFB3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGFBR1-TRAN,TGFBR1-METH,Gene-TRAN-Gene-METH,promoting transcription
TGFBR1-TRAN,TGFBR1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGFBR2-TRAN,TGFBR2-METH,Gene-TRAN-Gene-METH,promoting transcription
TGFBR2-TRAN,TGFBR2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGIF1-TRAN,TGIF1-METH,Gene-TRAN-Gene-METH,promoting transcription
TGIF1-TRAN,TGIF1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TGIF2-TRAN,TGIF2-METH,Gene-TRAN-Gene-METH,promoting transcription
TGIF2-TRAN,TGIF2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TH-TRAN,TH-METH,Gene-TRAN-Gene-METH,promoting transcription
TH-TRAN,TH-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THBD-TRAN,THBD-METH,Gene-TRAN-Gene-METH,promoting transcription
THBD-TRAN,THBD-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THBS1-TRAN,THBS1-METH,Gene-TRAN-Gene-METH,promoting transcription
THBS1-TRAN,THBS1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THBS2-TRAN,THBS2-METH,Gene-TRAN-Gene-METH,promoting transcription
THBS2-TRAN,THBS2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THBS3-TRAN,THBS3-METH,Gene-TRAN-Gene-METH,promoting transcription
THBS3-TRAN,THBS3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THBS4-TRAN,THBS4-METH,Gene-TRAN-Gene-METH,promoting transcription
THBS4-TRAN,THBS4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THEM4-TRAN,THEM4-METH,Gene-TRAN-Gene-METH,promoting transcription
THEM4-TRAN,THEM4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THPO-TRAN,THPO-METH,Gene-TRAN-Gene-METH,promoting transcription
THPO-TRAN,THPO-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THRA-TRAN,THRA-METH,Gene-TRAN-Gene-METH,promoting transcription
THRA-TRAN,THRA-PROT,Gene-TRAN-Gene-PROT,transcripting protein
THRB-TRAN,THRB-METH,Gene-TRAN-Gene-METH,promoting transcription
THRB-TRAN,THRB-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TIAM1-TRAN,TIAM1-METH,Gene-TRAN-Gene-METH,promoting transcription
TIAM1-TRAN,TIAM1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TICAM1-TRAN,TICAM1-METH,Gene-TRAN-Gene-METH,promoting transcription
TICAM1-TRAN,TICAM1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TICAM2-TRAN,TICAM2-METH,Gene-TRAN-Gene-METH,promoting transcription
TICAM2-TRAN,TICAM2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TIMP1-TRAN,TIMP1-METH,Gene-TRAN-Gene-METH,promoting transcription
TIMP1-TRAN,TIMP1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TIRAP-TRAN,TIRAP-METH,Gene-TRAN-Gene-METH,promoting transcription
TIRAP-TRAN,TIRAP-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TKFC-TRAN,TKFC-METH,Gene-TRAN-Gene-METH,promoting transcription
TKFC-TRAN,TKFC-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLE1-TRAN,TLE1-METH,Gene-TRAN-Gene-METH,promoting transcription
TLE1-TRAN,TLE1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLE2-TRAN,TLE2-METH,Gene-TRAN-Gene-METH,promoting transcription
TLE2-TRAN,TLE2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLE3-TRAN,TLE3-METH,Gene-TRAN-Gene-METH,promoting transcription
TLE3-TRAN,TLE3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLE4-TRAN,TLE4-METH,Gene-TRAN-Gene-METH,promoting transcription
TLE4-TRAN,TLE4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLE6-TRAN,TLE6-METH,Gene-TRAN-Gene-METH,promoting transcription
TLE6-TRAN,TLE6-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLN1-TRAN,TLN1-METH,Gene-TRAN-Gene-METH,promoting transcription
TLN1-TRAN,TLN1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLN2-TRAN,TLN2-METH,Gene-TRAN-Gene-METH,promoting transcription
TLN2-TRAN,TLN2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR1-TRAN,TLR1-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR1-TRAN,TLR1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR2-TRAN,TLR2-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR2-TRAN,TLR2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR3-TRAN,TLR3-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR3-TRAN,TLR3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR4-TRAN,TLR4-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR4-TRAN,TLR4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR5-TRAN,TLR5-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR5-TRAN,TLR5-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR6-TRAN,TLR6-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR6-TRAN,TLR6-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR7-TRAN,TLR7-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR7-TRAN,TLR7-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR8-TRAN,TLR8-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR8-TRAN,TLR8-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TLR9-TRAN,TLR9-METH,Gene-TRAN-Gene-METH,promoting transcription
TLR9-TRAN,TLR9-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNC-TRAN,TNC-METH,Gene-TRAN-Gene-METH,promoting transcription
TNC-TRAN,TNC-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNF-TRAN,TNF-METH,Gene-TRAN-Gene-METH,promoting transcription
TNF-TRAN,TNF-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFAIP3-TRAN,TNFAIP3-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFAIP3-TRAN,TNFAIP3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFRSF10A-TRAN,TNFRSF10A-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFRSF10A-TRAN,TNFRSF10A-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFRSF10B-TRAN,TNFRSF10B-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFRSF10B-TRAN,TNFRSF10B-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFRSF11A-TRAN,TNFRSF11A-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFRSF11A-TRAN,TNFRSF11A-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFRSF13C-TRAN,TNFRSF13C-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFRSF13C-TRAN,TNFRSF13C-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFRSF1A-TRAN,TNFRSF1A-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFRSF1A-TRAN,TNFRSF1A-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFRSF1B-TRAN,TNFRSF1B-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFRSF1B-TRAN,TNFRSF1B-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFSF10-TRAN,TNFSF10-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFSF10-TRAN,TNFSF10-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFSF11-TRAN,TNFSF11-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFSF11-TRAN,TNFSF11-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFSF13B-TRAN,TNFSF13B-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFSF13B-TRAN,TNFSF13B-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNFSF14-TRAN,TNFSF14-METH,Gene-TRAN-Gene-METH,promoting transcription
TNFSF14-TRAN,TNFSF14-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNN-TRAN,TNN-METH,Gene-TRAN-Gene-METH,promoting transcription
TNN-TRAN,TNN-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNNC1-TRAN,TNNC1-METH,Gene-TRAN-Gene-METH,promoting transcription
TNNC1-TRAN,TNNC1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNNC2-TRAN,TNNC2-METH,Gene-TRAN-Gene-METH,promoting transcription
TNNC2-TRAN,TNNC2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNNI3-TRAN,TNNI3-METH,Gene-TRAN-Gene-METH,promoting transcription
TNNI3-TRAN,TNNI3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNR-TRAN,TNR-METH,Gene-TRAN-Gene-METH,promoting transcription
TNR-TRAN,TNR-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TNXB-TRAN,TNXB-METH,Gene-TRAN-Gene-METH,promoting transcription
TNXB-TRAN,TNXB-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TOLLIP-TRAN,TOLLIP-METH,Gene-TRAN-Gene-METH,promoting transcription
TOLLIP-TRAN,TOLLIP-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TP53-TRAN,TP53-METH,Gene-TRAN-Gene-METH,promoting transcription
TP53-TRAN,TP53-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TP53AIP1-TRAN,TP53AIP1-METH,Gene-TRAN-Gene-METH,promoting transcription
TP53AIP1-TRAN,TP53AIP1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TP53BP1-TRAN,TP53BP1-METH,Gene-TRAN-Gene-METH,promoting transcription
TP53BP1-TRAN,TP53BP1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TP53BP2-TRAN,TP53BP2-METH,Gene-TRAN-Gene-METH,promoting transcription
TP53BP2-TRAN,TP53BP2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TP53I3-TRAN,TP53I3-METH,Gene-TRAN-Gene-METH,promoting transcription
TP53I3-TRAN,TP53I3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TP73-TRAN,TP73-METH,Gene-TRAN-Gene-METH,promoting transcription
TP73-TRAN,TP73-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TPCN1-TRAN,TPCN1-METH,Gene-TRAN-Gene-METH,promoting transcription
TPCN1-TRAN,TPCN1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TPCN2-TRAN,TPCN2-METH,Gene-TRAN-Gene-METH,promoting transcription
TPCN2-TRAN,TPCN2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRADD-TRAN,TRADD-METH,Gene-TRAN-Gene-METH,promoting transcription
TRADD-TRAN,TRADD-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRAF1-TRAN,TRAF1-METH,Gene-TRAN-Gene-METH,promoting transcription
TRAF1-TRAN,TRAF1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRAF2-TRAN,TRAF2-METH,Gene-TRAN-Gene-METH,promoting transcription
TRAF2-TRAN,TRAF2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRAF3-TRAN,TRAF3-METH,Gene-TRAN-Gene-METH,promoting transcription
TRAF3-TRAN,TRAF3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRAF3IP2-TRAN,TRAF3IP2-METH,Gene-TRAN-Gene-METH,promoting transcription
TRAF3IP2-TRAN,TRAF3IP2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRAF4-TRAN,TRAF4-METH,Gene-TRAN-Gene-METH,promoting transcription
TRAF4-TRAN,TRAF4-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRAF5-TRAN,TRAF5-METH,Gene-TRAN-Gene-METH,promoting transcription
TRAF5-TRAN,TRAF5-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRAF6-TRAN,TRAF6-METH,Gene-TRAN-Gene-METH,promoting transcription
TRAF6-TRAN,TRAF6-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRDN-TRAN,TRDN-METH,Gene-TRAN-Gene-METH,promoting transcription
TRDN-TRAN,TRDN-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRHR-TRAN,TRHR-METH,Gene-TRAN-Gene-METH,promoting transcription
TRHR-TRAN,TRHR-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRIM25-TRAN,TRIM25-METH,Gene-TRAN-Gene-METH,promoting transcription
TRIM25-TRAN,TRIM25-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRIP10-TRAN,TRIP10-METH,Gene-TRAN-Gene-METH,promoting transcription
TRIP10-TRAN,TRIP10-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRIP6-TRAN,TRIP6-METH,Gene-TRAN-Gene-METH,promoting transcription
TRIP6-TRAN,TRIP6-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRPC6-TRAN,TRPC6-METH,Gene-TRAN-Gene-METH,promoting transcription
TRPC6-TRAN,TRPC6-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TRPM2-TRAN,TRPM2-METH,Gene-TRAN-Gene-METH,promoting transcription
TRPM2-TRAN,TRPM2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TSC1-TRAN,TSC1-METH,Gene-TRAN-Gene-METH,promoting transcription
TSC1-TRAN,TSC1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TSC2-TRAN,TSC2-METH,Gene-TRAN-Gene-METH,promoting transcription
TSC2-TRAN,TSC2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TSHB-TRAN,TSHB-METH,Gene-TRAN-Gene-METH,promoting transcription
TSHB-TRAN,TSHB-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TSHR-TRAN,TSHR-METH,Gene-TRAN-Gene-METH,promoting transcription
TSHR-TRAN,TSHR-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TSLP-TRAN,TSLP-METH,Gene-TRAN-Gene-METH,promoting transcription
TSLP-TRAN,TSLP-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TTI1-TRAN,TTI1-METH,Gene-TRAN-Gene-METH,promoting transcription
TTI1-TRAN,TTI1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TXN-TRAN,TXN-METH,Gene-TRAN-Gene-METH,promoting transcription
TXN-TRAN,TXN-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TXN2-TRAN,TXN2-METH,Gene-TRAN-Gene-METH,promoting transcription
TXN2-TRAN,TXN2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TXNIP-TRAN,TXNIP-METH,Gene-TRAN-Gene-METH,promoting transcription
TXNIP-TRAN,TXNIP-PROT,Gene-TRAN-Gene-PROT,transcripting protein
TYK2-TRAN,TYK2-METH,Gene-TRAN-Gene-METH,promoting transcription
TYK2-TRAN,TYK2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
UBC-TRAN,UBC-METH,Gene-TRAN-Gene-METH,promoting transcription
UBC-TRAN,UBC-PROT,Gene-TRAN-Gene-PROT,transcripting protein
UCP1-TRAN,UCP1-METH,Gene-TRAN-Gene-METH,promoting transcription
UCP1-TRAN,UCP1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
ULK1-TRAN,ULK1-METH,Gene-TRAN-Gene-METH,promoting transcription
ULK1-TRAN,ULK1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
ULK2-TRAN,ULK2-METH,Gene-TRAN-Gene-METH,promoting transcription
ULK2-TRAN,ULK2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
USP25-TRAN,USP25-METH,Gene-TRAN-Gene-METH,promoting transcription
USP25-TRAN,USP25-PROT,Gene-TRAN-Gene-PROT,transcripting protein
USP7-TRAN,USP7-METH,Gene-TRAN-Gene-METH,promoting transcription
USP7-TRAN,USP7-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VANGL1-TRAN,VANGL1-METH,Gene-TRAN-Gene-METH,promoting transcription
VANGL1-TRAN,VANGL1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VANGL2-TRAN,VANGL2-METH,Gene-TRAN-Gene-METH,promoting transcription
VANGL2-TRAN,VANGL2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VASP-TRAN,VASP-METH,Gene-TRAN-Gene-METH,promoting transcription
VASP-TRAN,VASP-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VAV1-TRAN,VAV1-METH,Gene-TRAN-Gene-METH,promoting transcription
VAV1-TRAN,VAV1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VAV2-TRAN,VAV2-METH,Gene-TRAN-Gene-METH,promoting transcription
VAV2-TRAN,VAV2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VAV3-TRAN,VAV3-METH,Gene-TRAN-Gene-METH,promoting transcription
VAV3-TRAN,VAV3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VCAM1-TRAN,VCAM1-METH,Gene-TRAN-Gene-METH,promoting transcription
VCAM1-TRAN,VCAM1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VDAC1-TRAN,VDAC1-METH,Gene-TRAN-Gene-METH,promoting transcription
VDAC1-TRAN,VDAC1-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VDAC2-TRAN,VDAC2-METH,Gene-TRAN-Gene-METH,promoting transcription
VDAC2-TRAN,VDAC2-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VDAC3-TRAN,VDAC3-METH,Gene-TRAN-Gene-METH,promoting transcription
VDAC3-TRAN,VDAC3-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VEGFA-TRAN,VEGFA-METH,Gene-TRAN-Gene-METH,promoting transcription
VEGFA-TRAN,VEGFA-PROT,Gene-TRAN-Gene-PROT,transcripting protein
VEGFB-TRAN,VEGFB-METH,Gene-TRAN-Gene-METH,promoting transcription
